#    L    TT             EE             BB             TE             PP             TP             EP          
   996    0.10360E+04    0.44138E+02    0.00000E+00   -0.18751E+02    0.70013E-08    0.26819E-05    0.70312E-06
   997    0.10332E+04    0.44105E+02    0.00000E+00   -0.20248E+02    0.69901E-08    0.26429E-05    0.70259E-06
   998    0.10307E+04    0.44065E+02    0.00000E+00   -0.21738E+02    0.69790E-08    0.26041E-05    0.70199E-06
   999    0.10282E+04    0.44018E+02    0.00000E+00   -0.23223E+02    0.69680E-08    0.25657E-05    0.70131E-06
  1000    0.10260E+04    0.43966E+02    0.00000E+00   -0.24702E+02    0.69569E-08    0.25275E-05    0.70057E-06
  1001    0.10239E+04    0.43907E+02    0.00000E+00   -0.26174E+02    0.69459E-08    0.24896E-05    0.69976E-06
  1002    0.10218E+04    0.43840E+02    0.00000E+00   -0.27637E+02    0.69349E-08    0.24520E-05    0.69888E-06
  1003    0.10200E+04    0.43769E+02    0.00000E+00   -0.29094E+02    0.69239E-08    0.24147E-05    0.69793E-06
  1004    0.10184E+04    0.43691E+02    0.00000E+00   -0.30541E+02    0.69130E-08    0.23777E-05    0.69691E-06
  1005    0.10169E+04    0.43607E+02    0.00000E+00   -0.31979E+02    0.69020E-08    0.23409E-05    0.69583E-06
  1006    0.10156E+04    0.43515E+02    0.00000E+00   -0.33407E+02    0.68912E-08    0.23045E-05    0.69468E-06
  1007    0.10143E+04    0.43418E+02    0.00000E+00   -0.34825E+02    0.68803E-08    0.22684E-05    0.69346E-06
  1008    0.10130E+04    0.43315E+02    0.00000E+00   -0.36232E+02    0.68695E-08    0.22326E-05    0.69217E-06
  1009    0.10120E+04    0.43206E+02    0.00000E+00   -0.37627E+02    0.68586E-08    0.21970E-05    0.69082E-06
  1010    0.10112E+04    0.43091E+02    0.00000E+00   -0.39011E+02    0.68479E-08    0.21618E-05    0.68941E-06
  1011    0.10105E+04    0.42971E+02    0.00000E+00   -0.40382E+02    0.68371E-08    0.21268E-05    0.68793E-06
  1012    0.10099E+04    0.42844E+02    0.00000E+00   -0.41742E+02    0.68264E-08    0.20922E-05    0.68638E-06
  1013    0.10094E+04    0.42713E+02    0.00000E+00   -0.43087E+02    0.68156E-08    0.20579E-05    0.68478E-06
  1014    0.10092E+04    0.42574E+02    0.00000E+00   -0.44419E+02    0.68050E-08    0.20238E-05    0.68310E-06
  1015    0.10089E+04    0.42432E+02    0.00000E+00   -0.45736E+02    0.67943E-08    0.19901E-05    0.68137E-06
  1016    0.10088E+04    0.42282E+02    0.00000E+00   -0.47039E+02    0.67837E-08    0.19566E-05    0.67957E-06
  1017    0.10089E+04    0.42128E+02    0.00000E+00   -0.48328E+02    0.67731E-08    0.19235E-05    0.67771E-06
  1018    0.10091E+04    0.41967E+02    0.00000E+00   -0.49600E+02    0.67625E-08    0.18907E-05    0.67579E-06
  1019    0.10094E+04    0.41802E+02    0.00000E+00   -0.50857E+02    0.67519E-08    0.18581E-05    0.67381E-06
  1020    0.10098E+04    0.41630E+02    0.00000E+00   -0.52097E+02    0.67414E-08    0.18259E-05    0.67177E-06
  1021    0.10104E+04    0.41453E+02    0.00000E+00   -0.53321E+02    0.67309E-08    0.17940E-05    0.66967E-06
  1022    0.10110E+04    0.41271E+02    0.00000E+00   -0.54527E+02    0.67204E-08    0.17624E-05    0.66751E-06
  1023    0.10118E+04    0.41083E+02    0.00000E+00   -0.55713E+02    0.67099E-08    0.17311E-05    0.66529E-06
  1024    0.10127E+04    0.40891E+02    0.00000E+00   -0.56883E+02    0.66995E-08    0.17001E-05    0.66301E-06
  1025    0.10136E+04    0.40694E+02    0.00000E+00   -0.58031E+02    0.66891E-08    0.16694E-05    0.66068E-06
  1026    0.10150E+04    0.40491E+02    0.00000E+00   -0.59162E+02    0.66787E-08    0.16390E-05    0.65828E-06
  1027    0.10161E+04    0.40285E+02    0.00000E+00   -0.60273E+02    0.66684E-08    0.16089E-05    0.65583E-06
  1028    0.10174E+04    0.40074E+02    0.00000E+00   -0.61363E+02    0.66580E-08    0.15792E-05    0.65333E-06
  1029    0.10188E+04    0.39857E+02    0.00000E+00   -0.62434E+02    0.66477E-08    0.15497E-05    0.65077E-06
  1030    0.10203E+04    0.39637E+02    0.00000E+00   -0.63484E+02    0.66375E-08    0.15206E-05    0.64815E-06
  1031    0.10217E+04    0.39412E+02    0.00000E+00   -0.64512E+02    0.66272E-08    0.14917E-05    0.64547E-06
  1032    0.10234E+04    0.39181E+02    0.00000E+00   -0.65522E+02    0.66170E-08    0.14632E-05    0.64275E-06
  1033    0.10251E+04    0.38947E+02    0.00000E+00   -0.66510E+02    0.66068E-08    0.14350E-05    0.63997E-06
  1034    0.10270E+04    0.38710E+02    0.00000E+00   -0.67475E+02    0.65966E-08    0.14071E-05    0.63713E-06
  1035    0.10290E+04    0.38467E+02    0.00000E+00   -0.68419E+02    0.65864E-08    0.13795E-05    0.63424E-06
  1036    0.10310E+04    0.38220E+02    0.00000E+00   -0.69341E+02    0.65763E-08    0.13522E-05    0.63130E-06
  1037    0.10331E+04    0.37970E+02    0.00000E+00   -0.70240E+02    0.65662E-08    0.13253E-05    0.62831E-06
  1038    0.10353E+04    0.37717E+02    0.00000E+00   -0.71117E+02    0.65561E-08    0.12987E-05    0.62526E-06
  1039    0.10377E+04    0.37459E+02    0.00000E+00   -0.71967E+02    0.65460E-08    0.12723E-05    0.62217E-06
  1040    0.10399E+04    0.37198E+02    0.00000E+00   -0.72796E+02    0.65360E-08    0.12463E-05    0.61902E-06
  1041    0.10424E+04    0.36934E+02    0.00000E+00   -0.73599E+02    0.65260E-08    0.12207E-05    0.61582E-06
  1042    0.10449E+04    0.36666E+02    0.00000E+00   -0.74380E+02    0.65160E-08    0.11953E-05    0.61258E-06
  1043    0.10474E+04    0.36394E+02    0.00000E+00   -0.75134E+02    0.65060E-08    0.11703E-05    0.60928E-06
  1044    0.10502E+04    0.36119E+02    0.00000E+00   -0.75866E+02    0.64961E-08    0.11455E-05    0.60594E-06
  1045    0.10528E+04    0.35843E+02    0.00000E+00   -0.76575E+02    0.64861E-08    0.11211E-05    0.60255E-06
  1046    0.10556E+04    0.35562E+02    0.00000E+00   -0.77254E+02    0.64762E-08    0.10971E-05    0.59911E-06
  1047    0.10584E+04    0.35278E+02    0.00000E+00   -0.77917E+02    0.64664E-08    0.10733E-05    0.59562E-06
  1048    0.10612E+04    0.34992E+02    0.00000E+00   -0.78550E+02    0.64565E-08    0.10499E-05    0.59208E-06
  1049    0.10642E+04    0.34704E+02    0.00000E+00   -0.79153E+02    0.64467E-08    0.10267E-05    0.58850E-06
  1050    0.10671E+04    0.34412E+02    0.00000E+00   -0.79734E+02    0.64369E-08    0.10040E-05    0.58488E-06
  1051    0.10702E+04    0.34118E+02    0.00000E+00   -0.80291E+02    0.64271E-08    0.98149E-06    0.58121E-06
  1052    0.10733E+04    0.33822E+02    0.00000E+00   -0.80818E+02    0.64173E-08    0.95936E-06    0.57749E-06
  1053    0.10763E+04    0.33524E+02    0.00000E+00   -0.81323E+02    0.64076E-08    0.93754E-06    0.57373E-06
  1054    0.10794E+04    0.33224E+02    0.00000E+00   -0.81804E+02    0.63979E-08    0.91605E-06    0.56993E-06
  1055    0.10825E+04    0.32922E+02    0.00000E+00   -0.82256E+02    0.63882E-08    0.89488E-06    0.56608E-06
  1056    0.10857E+04    0.32618E+02    0.00000E+00   -0.82684E+02    0.63785E-08    0.87403E-06    0.56219E-06
  1057    0.10889E+04    0.32313E+02    0.00000E+00   -0.83082E+02    0.63689E-08    0.85350E-06    0.55826E-06
  1058    0.10924E+04    0.32006E+02    0.00000E+00   -0.83458E+02    0.63593E-08    0.83329E-06    0.55429E-06
  1059    0.10957E+04    0.31698E+02    0.00000E+00   -0.83803E+02    0.63497E-08    0.81340E-06    0.55028E-06
  1060    0.10990E+04    0.31388E+02    0.00000E+00   -0.84125E+02    0.63401E-08    0.79383E-06    0.54622E-06
  1061    0.11024E+04    0.31078E+02    0.00000E+00   -0.84417E+02    0.63305E-08    0.77458E-06    0.54213E-06
  1062    0.11058E+04    0.30766E+02    0.00000E+00   -0.84687E+02    0.63210E-08    0.75565E-06    0.53800E-06
  1063    0.11091E+04    0.30453E+02    0.00000E+00   -0.84926E+02    0.63115E-08    0.73703E-06    0.53383E-06
  1064    0.11125E+04    0.30140E+02    0.00000E+00   -0.85150E+02    0.63020E-08    0.71873E-06    0.52963E-06
  1065    0.11159E+04    0.29825E+02    0.00000E+00   -0.85343E+02    0.62926E-08    0.70074E-06    0.52538E-06
  1066    0.11193E+04    0.29510E+02    0.00000E+00   -0.85506E+02    0.62831E-08    0.68307E-06    0.52110E-06
  1067    0.11228E+04    0.29195E+02    0.00000E+00   -0.85639E+02    0.62737E-08    0.66571E-06    0.51679E-06
  1068    0.11262E+04    0.28879E+02    0.00000E+00   -0.85749E+02    0.62643E-08    0.64867E-06    0.51244E-06
  1069    0.11296E+04    0.28564E+02    0.00000E+00   -0.85844E+02    0.62549E-08    0.63194E-06    0.50805E-06
  1070    0.11331E+04    0.28247E+02    0.00000E+00   -0.85908E+02    0.62456E-08    0.61552E-06    0.50363E-06
  1071    0.11365E+04    0.27932E+02    0.00000E+00   -0.85942E+02    0.62362E-08    0.59942E-06    0.49918E-06
  1072    0.11399E+04    0.27616E+02    0.00000E+00   -0.85946E+02    0.62269E-08    0.58362E-06    0.49469E-06
  1073    0.11434E+04    0.27301E+02    0.00000E+00   -0.85927E+02    0.62176E-08    0.56814E-06    0.49018E-06
  1074    0.11468E+04    0.26987E+02    0.00000E+00   -0.85885E+02    0.62084E-08    0.55296E-06    0.48563E-06
  1075    0.11502E+04    0.26671E+02    0.00000E+00   -0.85821E+02    0.61991E-08    0.53809E-06    0.48105E-06
  1076    0.11536E+04    0.26357E+02    0.00000E+00   -0.85726E+02    0.61899E-08    0.52353E-06    0.47644E-06
  1077    0.11570E+04    0.26044E+02    0.00000E+00   -0.85615E+02    0.61807E-08    0.50928E-06    0.47179E-06
  1078    0.11603E+04    0.25733E+02    0.00000E+00   -0.85460E+02    0.61715E-08    0.49534E-06    0.46712E-06
  1079    0.11636E+04    0.25421E+02    0.00000E+00   -0.85296E+02    0.61624E-08    0.48170E-06    0.46243E-06
  1080    0.11669E+04    0.25110E+02    0.00000E+00   -0.85110E+02    0.61532E-08    0.46837E-06    0.45770E-06
  1081    0.11701E+04    0.24802E+02    0.00000E+00   -0.84894E+02    0.61441E-08    0.45534E-06    0.45295E-06
  1082    0.11734E+04    0.24494E+02    0.00000E+00   -0.84654E+02    0.61350E-08    0.44262E-06    0.44816E-06
  1083    0.11766E+04    0.24188E+02    0.00000E+00   -0.84392E+02    0.61260E-08    0.43020E-06    0.44336E-06
  1084    0.11798E+04    0.23884E+02    0.00000E+00   -0.84107E+02    0.61169E-08    0.41808E-06    0.43852E-06
  1085    0.11829E+04    0.23581E+02    0.00000E+00   -0.83791E+02    0.61079E-08    0.40627E-06    0.43367E-06
  1086    0.11861E+04    0.23280E+02    0.00000E+00   -0.83468E+02    0.60989E-08    0.39475E-06    0.42878E-06
  1087    0.11891E+04    0.22982E+02    0.00000E+00   -0.83099E+02    0.60899E-08    0.38354E-06    0.42388E-06
  1088    0.11921E+04    0.22683E+02    0.00000E+00   -0.82723E+02    0.60809E-08    0.37263E-06    0.41895E-06
  1089    0.11951E+04    0.22389E+02    0.00000E+00   -0.82316E+02    0.60720E-08    0.36202E-06    0.41400E-06
  1090    0.11981E+04    0.22096E+02    0.00000E+00   -0.81901E+02    0.60630E-08    0.35170E-06    0.40902E-06
  1091    0.12010E+04    0.21805E+02    0.00000E+00   -0.81448E+02    0.60541E-08    0.34169E-06    0.40403E-06
  1092    0.12039E+04    0.21517E+02    0.00000E+00   -0.80980E+02    0.60453E-08    0.33197E-06    0.39901E-06
  1093    0.12067E+04    0.21232E+02    0.00000E+00   -0.80490E+02    0.60364E-08    0.32255E-06    0.39397E-06
  1094    0.12093E+04    0.20948E+02    0.00000E+00   -0.79983E+02    0.60275E-08    0.31343E-06    0.38891E-06
  1095    0.12120E+04    0.20669E+02    0.00000E+00   -0.79462E+02    0.60187E-08    0.30460E-06    0.38384E-06
  1096    0.12147E+04    0.20391E+02    0.00000E+00   -0.78909E+02    0.60099E-08    0.29606E-06    0.37874E-06
  1097    0.12172E+04    0.20116E+02    0.00000E+00   -0.78335E+02    0.60011E-08    0.28782E-06    0.37363E-06
  1098    0.12198E+04    0.19846E+02    0.00000E+00   -0.77744E+02    0.59924E-08    0.27988E-06    0.36850E-06
  1099    0.12222E+04    0.19578E+02    0.00000E+00   -0.77138E+02    0.59836E-08    0.27223E-06    0.36336E-06
  1100    0.12246E+04    0.19314E+02    0.00000E+00   -0.76510E+02    0.59749E-08    0.26487E-06    0.35819E-06
  1101    0.12269E+04    0.19052E+02    0.00000E+00   -0.75863E+02    0.59662E-08    0.25780E-06    0.35301E-06
  1102    0.12293E+04    0.18794E+02    0.00000E+00   -0.75197E+02    0.59575E-08    0.25102E-06    0.34782E-06
  1103    0.12315E+04    0.18540E+02    0.00000E+00   -0.74514E+02    0.59489E-08    0.24452E-06    0.34261E-06
  1104    0.12337E+04    0.18290E+02    0.00000E+00   -0.73812E+02    0.59402E-08    0.23832E-06    0.33739E-06
  1105    0.12357E+04    0.18044E+02    0.00000E+00   -0.73095E+02    0.59316E-08    0.23240E-06    0.33216E-06
  1106    0.12377E+04    0.17800E+02    0.00000E+00   -0.72359E+02    0.59230E-08    0.22676E-06    0.32691E-06
  1107    0.12396E+04    0.17561E+02    0.00000E+00   -0.71608E+02    0.59144E-08    0.22140E-06    0.32165E-06
  1108    0.12415E+04    0.17324E+02    0.00000E+00   -0.70841E+02    0.59059E-08    0.21631E-06    0.31638E-06
  1109    0.12432E+04    0.17091E+02    0.00000E+00   -0.70058E+02    0.58973E-08    0.21151E-06    0.31110E-06
  1110    0.12449E+04    0.16863E+02    0.00000E+00   -0.69260E+02    0.58888E-08    0.20697E-06    0.30581E-06
  1111    0.12465E+04    0.16640E+02    0.00000E+00   -0.68447E+02    0.58803E-08    0.20271E-06    0.30050E-06
  1112    0.12481E+04    0.16420E+02    0.00000E+00   -0.67621E+02    0.58718E-08    0.19872E-06    0.29519E-06
  1113    0.12496E+04    0.16206E+02    0.00000E+00   -0.66780E+02    0.58634E-08    0.19500E-06    0.28987E-06
  1114    0.12509E+04    0.15995E+02    0.00000E+00   -0.65926E+02    0.58549E-08    0.19155E-06    0.28455E-06
  1115    0.12522E+04    0.15789E+02    0.00000E+00   -0.65060E+02    0.58465E-08    0.18835E-06    0.27921E-06
  1116    0.12535E+04    0.15587E+02    0.00000E+00   -0.64181E+02    0.58381E-08    0.18542E-06    0.27387E-06
  1117    0.12546E+04    0.15390E+02    0.00000E+00   -0.63290E+02    0.58297E-08    0.18276E-06    0.26852E-06
  1118    0.12556E+04    0.15198E+02    0.00000E+00   -0.62386E+02    0.58213E-08    0.18035E-06    0.26317E-06
  1119    0.12567E+04    0.15010E+02    0.00000E+00   -0.61472E+02    0.58130E-08    0.17819E-06    0.25781E-06
  1120    0.12576E+04    0.14828E+02    0.00000E+00   -0.60548E+02    0.58047E-08    0.17629E-06    0.25245E-06
  1121    0.12584E+04    0.14650E+02    0.00000E+00   -0.59611E+02    0.57964E-08    0.17465E-06    0.24708E-06
  1122    0.12591E+04    0.14476E+02    0.00000E+00   -0.58666E+02    0.57881E-08    0.17325E-06    0.24171E-06
  1123    0.12597E+04    0.14308E+02    0.00000E+00   -0.57712E+02    0.57798E-08    0.17210E-06    0.23634E-06
  1124    0.12603E+04    0.14144E+02    0.00000E+00   -0.56749E+02    0.57715E-08    0.17120E-06    0.23097E-06
  1125    0.12607E+04    0.13986E+02    0.00000E+00   -0.55776E+02    0.57633E-08    0.17055E-06    0.22559E-06
  1126    0.12610E+04    0.13833E+02    0.00000E+00   -0.54796E+02    0.57551E-08    0.17014E-06    0.22021E-06
  1127    0.12613E+04    0.13684E+02    0.00000E+00   -0.53809E+02    0.57469E-08    0.16996E-06    0.21484E-06
  1128    0.12615E+04    0.13541E+02    0.00000E+00   -0.52815E+02    0.57387E-08    0.17003E-06    0.20946E-06
  1129    0.12617E+04    0.13404E+02    0.00000E+00   -0.51813E+02    0.57306E-08    0.17034E-06    0.20408E-06
  1130    0.12616E+04    0.13271E+02    0.00000E+00   -0.50806E+02    0.57224E-08    0.17087E-06    0.19871E-06
  1131    0.12615E+04    0.13143E+02    0.00000E+00   -0.49794E+02    0.57143E-08    0.17165E-06    0.19334E-06
  1132    0.12614E+04    0.13021E+02    0.00000E+00   -0.48776E+02    0.57062E-08    0.17265E-06    0.18797E-06
  1133    0.12610E+04    0.12905E+02    0.00000E+00   -0.47754E+02    0.56981E-08    0.17388E-06    0.18260E-06
  1134    0.12607E+04    0.12793E+02    0.00000E+00   -0.46727E+02    0.56901E-08    0.17534E-06    0.17724E-06
  1135    0.12602E+04    0.12687E+02    0.00000E+00   -0.45696E+02    0.56820E-08    0.17703E-06    0.17188E-06
  1136    0.12597E+04    0.12586E+02    0.00000E+00   -0.44663E+02    0.56740E-08    0.17894E-06    0.16652E-06
  1137    0.12590E+04    0.12490E+02    0.00000E+00   -0.43626E+02    0.56660E-08    0.18107E-06    0.16118E-06
  1138    0.12583E+04    0.12401E+02    0.00000E+00   -0.42588E+02    0.56580E-08    0.18342E-06    0.15583E-06
  1139    0.12576E+04    0.12316E+02    0.00000E+00   -0.41546E+02    0.56500E-08    0.18599E-06    0.15050E-06
  1140    0.12566E+04    0.12238E+02    0.00000E+00   -0.40504E+02    0.56420E-08    0.18877E-06    0.14517E-06
  1141    0.12556E+04    0.12163E+02    0.00000E+00   -0.39461E+02    0.56341E-08    0.19176E-06    0.13985E-06
  1142    0.12545E+04    0.12095E+02    0.00000E+00   -0.38417E+02    0.56262E-08    0.19497E-06    0.13454E-06
  1143    0.12534E+04    0.12032E+02    0.00000E+00   -0.37374E+02    0.56183E-08    0.19839E-06    0.12924E-06
  1144    0.12520E+04    0.11974E+02    0.00000E+00   -0.36331E+02    0.56104E-08    0.20202E-06    0.12394E-06
  1145    0.12507E+04    0.11923E+02    0.00000E+00   -0.35289E+02    0.56025E-08    0.20585E-06    0.11866E-06
  1146    0.12492E+04    0.11876E+02    0.00000E+00   -0.34248E+02    0.55947E-08    0.20988E-06    0.11339E-06
  1147    0.12476E+04    0.11836E+02    0.00000E+00   -0.33210E+02    0.55869E-08    0.21412E-06    0.10813E-06
  1148    0.12459E+04    0.11800E+02    0.00000E+00   -0.32173E+02    0.55790E-08    0.21856E-06    0.10288E-06
  1149    0.12442E+04    0.11770E+02    0.00000E+00   -0.31140E+02    0.55712E-08    0.22319E-06    0.97645E-07
  1150    0.12424E+04    0.11746E+02    0.00000E+00   -0.30110E+02    0.55635E-08    0.22802E-06    0.92422E-07
  1151    0.12405E+04    0.11726E+02    0.00000E+00   -0.29083E+02    0.55557E-08    0.23305E-06    0.87213E-07
  1152    0.12385E+04    0.11712E+02    0.00000E+00   -0.28061E+02    0.55480E-08    0.23827E-06    0.82018E-07
  1153    0.12365E+04    0.11705E+02    0.00000E+00   -0.27044E+02    0.55402E-08    0.24368E-06    0.76838E-07
  1154    0.12343E+04    0.11702E+02    0.00000E+00   -0.26030E+02    0.55325E-08    0.24927E-06    0.71673E-07
  1155    0.12321E+04    0.11705E+02    0.00000E+00   -0.25022E+02    0.55248E-08    0.25505E-06    0.66523E-07
  1156    0.12297E+04    0.11712E+02    0.00000E+00   -0.24021E+02    0.55172E-08    0.26102E-06    0.61388E-07
  1157    0.12272E+04    0.11725E+02    0.00000E+00   -0.23025E+02    0.55095E-08    0.26717E-06    0.56270E-07
  1158    0.12248E+04    0.11744E+02    0.00000E+00   -0.22036E+02    0.55019E-08    0.27349E-06    0.51168E-07
  1159    0.12222E+04    0.11767E+02    0.00000E+00   -0.21054E+02    0.54943E-08    0.28000E-06    0.46083E-07
  1160    0.12195E+04    0.11797E+02    0.00000E+00   -0.20081E+02    0.54867E-08    0.28668E-06    0.41015E-07
  1161    0.12168E+04    0.11831E+02    0.00000E+00   -0.19115E+02    0.54791E-08    0.29354E-06    0.35965E-07
  1162    0.12139E+04    0.11870E+02    0.00000E+00   -0.18157E+02    0.54715E-08    0.30056E-06    0.30933E-07
  1163    0.12110E+04    0.11914E+02    0.00000E+00   -0.17209E+02    0.54639E-08    0.30776E-06    0.25920E-07
  1164    0.12081E+04    0.11964E+02    0.00000E+00   -0.16269E+02    0.54564E-08    0.31513E-06    0.20925E-07
